Sample_ID,Batch_Code,Product_Name,Test_Date,Moisture_Content_%,Fat_Content_%,Protein_Content_%,Water_Activity_Aw,Acid_Insoluble_Ash_%,Acid_Value_mgKOHg,Peroxide_Value,Total_Plate_Count_CFUg,Yeast_Mold_Count_CFUg,Lead_Pb_mgkg,Cadmium_Cd_mgkg,Failure_Category,Historical_Status
SPL-2026-7060,B-250210-7,Cracker Plain,2025-02-10,4.0,12.73,6.71,0.559,0.093,1.94,2.07,8050.0,10,0.12,0.0,Stability,Fail
SPL-2026-1483,B-250211-6,Sandwich Biscuit,2025-02-11,5.95,17.23,4.45,0.524,0.049,1.52,0.82,50,6890.0,0.291,0.074,None,Pass
SPL-2026-9954,B-250211-4,Cracker Filled,2025-02-11,3.51,20.81,5.35,0.699,0.008,2.2,0.84,4393.0,,,0.058,None,Pass
SPL-2026-2285,B-250212-2,Butter Biscuit,2025-02-12,5.02,13.67,5.38,0.583,0.103,0.32,0.0,8901.0,10524.0,0.108,0.042,None,Pass
SPL-2026-3416,B-250212-2,Cracker Filled,2025-02-12,2.38,12.99,6.65,0.525,0.051,2.9,0.47,7271.0,3819.0,0.394,0.065,None,Pass
SPL-2026-4046,B-250212-5,Cracker Filled,2025-02-12,,13.5,2.32,0.681,0.129,,0.17,19796.0,10,0.149,0.001,Physicochemical,Fail
SPL-2026-5406,B-250212-6,Cracker Filled,2025-02-12,1.12,,4.64,0.687,0.051,1.55,1.28,21637.0,4090.0,0.382,0.133,None,Pass
SPL-2026-8764,B-250212-8,Cracker Plain,2025-02-12,,20.78,3.17,0.75,,1.75,0.7,18861.0,1417.0,0.07,0.09,Physicochemical,Fail
SPL-2026-8913,B-250212-2,Cookies Choco Chip,2025-02-12,1.28,25.14,5.63,0.47,0.047,1.72,0.84,50,5296.0,0.082,0.011,None,Pass
SPL-2026-9273,B-250212-6,Cookies Choco Chip,2025-02-12,4.92,18.62,3.81,0.659,0.149,1.3,1.38,50,10,0.266,0.0,Physicochemical,Fail
SPL-2026-6670,B-250213-2,Sandwich Biscuit,2025-02-13,3.77,19.67,6.22,0.665,,1.92,1.39,50,177.0,0.218,0.0,None,Pass
SPL-2026-5451,B-250214-2,Butter Biscuit,2025-02-14,4.74,12.58,8.85,0.532,0.04,1.47,0.54,50,10,0.147,0.163,None,Pass
SPL-2026-6309,B-250214-5,Wafer Vanilla,2025-02-14,5.14,23.78,6.34,0.611,0.003,0.06,2.17,50,10,0.195,0.057,None,Pass
SPL-2026-8118,B-250214-5,Cracker Filled,2025-02-14,3.74,14.01,10.3,0.544,0.021,1.71,0.61,15494.0,1046.0,0.206,,None,Pass
SPL-2026-8165,B-250214-7,Butter Biscuit,2025-02-14,1.41,21.62,7.21,0.579,0.048,1.0,0.3,3502.0,5872.0,0.003,0.0,None,Pass
SPL-2026-0614,B-250215-3,Butter Biscuit,2025-02-15,4.31,20.4,7.27,0.603,0.0,0.89,1.18,9999.0,7073.0,0.0,0.115,None,Pass
SPL-2026-1985,B-250215-2,Butter Biscuit,2025-02-15,2.01,25.1,6.73,0.698,0.103,0.77,0.48,4640.0,2394.0,0.006,0.16,None,Pass
SPL-2026-5677,B-250215-7,Cracker Filled,2025-02-15,4.77,18.93,8.64,0.566,0.098,0.71,0.44,14421.0,,0.091,0.214,None,Pass
SPL-2026-8712,B-250215-3,Cookies Choco Chip,2025-02-15,5.65,17.98,5.35,0.504,0.03,2.5,3.2,1518.0,2856.0,0.0,0.049,Stability,Fail
SPL-2026-8941,B-250215-1,Cracker Plain,2025-02-15,3.87,17.44,7.68,0.47,,1.64,1.71,8062.0,3302.0,0.057,0.0,None,Pass
SPL-2026-0282,B-250216-7,Butter Biscuit,2025-02-16,4.99,26.8,6.97,0.414,0.043,0.49,0.82,50,10,,0.154,None,Pass
SPL-2026-2100,B-250216-2,Butter Biscuit,2025-02-16,1.75,,6.78,0.764,0.09,1.18,1.97,73291.0,22371.0,0.234,0.066,Microbiological,Fail
SPL-2026-3120,B-250216-5,Wafer Vanilla,2025-02-16,4.71,18.94,7.7,0.574,0.072,0.24,0.6,18635.0,6089.0,0.233,0.0,None,Pass
SPL-2026-5054,B-250216-4,Cracker Filled,2025-02-16,4.52,19.16,,0.63,0.063,1.58,1.6,50,2751.0,0.187,0.0,None,Pass
SPL-2026-5902,B-250216-6,Sandwich Biscuit,2025-02-16,1.54,19.64,9.82,0.47,0.039,0.86,0.84,50,1789.0,0.145,0.186,None,Pass
SPL-2026-6292,B-250216-3,Cracker Plain,2025-02-16,5.8,22.63,,0.715,0.19,0.94,0.9,13383.0,1061.0,0.21,0.002,Physicochemical,Fail
SPL-2026-7403,B-250216-1,Cracker Filled,2025-02-16,3.52,15.96,6.21,0.556,,0.97,,14337.0,4875.0,0.437,0.286,Heavy_Metal,Fail
SPL-2026-2160,B-250217-3,Cookies Choco Chip,2025-02-17,5.53,16.64,6.74,0.542,0.082,1.94,2.04,13912.0,1535.0,0.47,0.196,None,Pass
SPL-2026-4692,B-250217-4,Wafer Vanilla,2025-02-17,3.77,,7.36,0.314,0.11,0.99,1.44,5198.0,2682.0,0.23,0.176,None,Pass
SPL-2026-6457,B-250217-6,Butter Biscuit,2025-02-17,4.48,15.87,8.3,0.7,0.0,0.92,1.85,50,10,0.146,0.124,None,Pass
SPL-2026-7809,B-250217-4,Wafer Vanilla,2025-02-17,2.71,23.76,3.73,0.475,0.046,0.89,2.29,10426.0,7678.0,0.0,0.012,None,Pass
SPL-2026-8414,B-250217-8,Butter Biscuit,2025-02-17,3.84,17.78,7.14,0.478,0.005,0.06,1.31,9315.0,827.0,0.072,0.046,None,Pass
SPL-2026-0096,B-250218-3,Cracker Plain,2025-02-18,7.13,26.61,5.69,0.593,0.038,1.8,2.51,50,3286.0,0.154,0.013,Stability,Fail
SPL-2026-1598,B-250218-5,Cracker Plain,2025-02-18,2.93,21.65,4.46,0.472,0.054,2.22,,50,10,0.344,0.009,None,Pass
SPL-2026-3671,B-250218-1,Cracker Plain,2025-02-18,4.0,18.54,5.44,0.613,,2.36,,15761.0,3012.0,0.215,0.004,Stability,Fail
SPL-2026-6007,B-250218-3,Cracker Plain,2025-02-18,4.68,17.56,4.92,0.706,0.06,1.74,1.2,6127.0,,,0.093,None,Pass
SPL-2026-6051,B-250218-7,Sandwich Biscuit,2025-02-18,4.15,19.37,5.73,0.556,0.031,1.39,1.5,50,2889.0,0.23,0.055,None,Pass
SPL-2026-0117,B-250219-2,Wafer Vanilla,2025-02-19,2.99,19.18,6.0,0.4,0.084,1.44,0.0,31365.0,,0.431,0.15,Heavy_Metal,Fail
SPL-2026-2837,B-250220-6,Cookies Choco Chip,2025-02-20,4.06,19.3,7.7,0.438,0.027,1.25,0.74,10341.0,10,0.157,0.017,None,Pass
SPL-2026-7168,B-250220-5,Butter Biscuit,2025-02-20,5.83,22.16,6.12,0.64,,1.67,0.38,3052.0,10,0.247,0.038,None,Pass
SPL-2026-9818,B-250220-1,Sandwich Biscuit,2025-02-20,3.82,17.87,6.01,0.734,0.077,1.29,0.47,75529.0,20611.0,,0.0,Microbiological,Fail
SPL-2026-0042,B-250221-4,Butter Biscuit,2025-02-21,2.83,15.81,4.85,,0.125,1.58,0.57,68808.0,11432.0,0.148,0.112,Microbiological,Fail
SPL-2026-3539,B-250221-7,Butter Biscuit,2025-02-21,1.84,12.21,5.01,0.676,0.015,1.17,0.73,5648.0,344.0,0.27,0.083,None,Pass
SPL-2026-4226,B-250221-8,Sandwich Biscuit,2025-02-21,3.38,15.93,8.93,0.471,0.114,1.66,0.57,50,10,0.115,0.059,None,Pass
SPL-2026-6871,B-250221-7,Sandwich Biscuit,2025-02-21,4.94,13.99,8.47,0.631,0.053,2.5,2.72,9229.0,9319.0,0.368,0.062,Stability,Fail
SPL-2026-0169,B-250222-4,Butter Biscuit,2025-02-22,2.83,23.43,7.43,0.482,0.0,0.64,0.96,21685.0,10,0.0,0.032,None,Pass
SPL-2026-2016,B-250222-7,Cracker Filled,2025-02-22,0.3,23.24,5.62,0.542,0.098,0.55,1.22,15109.0,10,0.407,0.338,Heavy_Metal,Fail
SPL-2026-2048,B-250222-6,Marie Biscuit,2025-02-22,5.79,19.68,3.22,0.681,0.207,1.75,1.31,50,,0.054,0.057,Physicochemical,Fail
SPL-2026-8051,B-250222-4,Sandwich Biscuit,2025-02-22,2.69,23.64,6.0,0.469,0.076,0.77,,9019.0,8732.0,0.119,0.124,None,Pass
SPL-2026-0762,B-250223-3,Cracker Plain,2025-02-23,5.1,16.04,6.69,0.603,0.079,1.68,1.89,2915.0,7101.0,0.325,0.064,None,Pass
SPL-2026-0792,B-250223-6,Cracker Plain,2025-02-23,5.51,14.51,7.2,0.502,0.028,,1.99,14111.0,10,0.352,0.015,Stability,Fail
SPL-2026-4167,B-250223-3,Marie Biscuit,2025-02-23,4.66,20.88,4.77,0.486,0.043,1.61,1.3,50,10,0.005,0.0,None,Pass
SPL-2026-4965,B-250223-2,Cookies Choco Chip,2025-02-23,3.14,24.06,7.74,0.561,0.03,0.93,0.29,8621.0,230.0,0.0,0.097,None,Pass
SPL-2026-6281,B-250223-4,Sandwich Biscuit,2025-02-23,4.62,16.38,7.14,0.666,0.045,0.44,0.88,50,339.0,0.107,0.118,None,Pass
SPL-2026-8442,B-250223-4,Butter Biscuit,2025-02-23,3.63,19.06,3.58,0.752,0.046,1.59,1.57,1564.0,5135.0,0.245,0.162,None,Pass
SPL-2026-9163,B-250223-5,Wafer Vanilla,2025-02-23,3.18,12.22,8.09,0.454,0.058,1.74,,50,,0.137,0.0,None,Pass
SPL-2026-9952,B-250223-7,Marie Biscuit,2025-02-23,5.57,9.67,3.62,0.722,0.147,1.11,1.16,21318.0,110.0,0.129,0.084,Physicochemical,Fail
SPL-2026-0660,B-250224-3,Sandwich Biscuit,2025-02-24,2.98,26.3,8.57,0.724,0.0,1.05,1.63,17719.0,4487.0,0.114,0.109,None,Pass
SPL-2026-1144,B-250224-2,Butter Biscuit,2025-02-24,4.95,20.79,3.39,0.7,0.083,0.77,0.0,,4600.0,0.236,0.039,Physicochemical,Fail
SPL-2026-2023,B-250224-8,Cracker Plain,2025-02-24,3.48,18.88,5.88,0.724,0.055,1.29,1.34,21036.0,10,0.202,0.0,None,Pass
SPL-2026-9382,B-250224-1,Butter Biscuit,2025-02-24,6.09,25.58,5.72,0.462,0.069,2.24,1.8,7508.0,10,0.278,0.027,Stability,Fail
SPL-2026-9642,B-250224-8,Cracker Plain,2025-02-24,4.17,23.16,6.56,0.43,0.043,2.18,1.39,50,3593.0,0.236,0.013,None,Pass
SPL-2026-0841,B-250225-3,Cracker Filled,2025-02-25,2.81,16.17,5.5,0.492,0.077,1.03,1.73,18583.0,1917.0,,0.02,None,Pass
SPL-2026-1201,B-250225-3,Wafer Vanilla,2025-02-25,2.73,17.7,,0.48,0.0,0.93,0.37,50,7527.0,0.332,0.077,None,Pass
SPL-2026-4404,B-250225-8,Sandwich Biscuit,2025-02-25,3.96,23.37,6.43,0.37,0.0,1.2,1.85,22277.0,953.0,,0.103,None,Pass
SPL-2026-5566,B-250225-3,Sandwich Biscuit,2025-02-25,4.28,17.77,5.76,0.531,0.028,1.09,0.96,50,842.0,0.3,0.191,None,Pass
SPL-2026-0183,B-250226-5,Cracker Plain,2025-02-26,,17.46,4.55,0.818,,2.2,1.72,3493.0,10,0.243,0.119,None,Pass
SPL-2026-0872,B-250226-8,Cookies Choco Chip,2025-02-26,7.23,19.24,2.64,0.778,0.094,1.5,1.55,50,450.0,,0.0,Physicochemical,Fail
SPL-2026-3479,B-250226-7,Wafer Vanilla,2025-02-26,2.65,28.4,7.58,0.565,0.0,1.32,1.1,28512.0,8593.0,0.3,,None,Pass
SPL-2026-4634,B-250226-3,Cracker Filled,2025-02-26,2.14,19.96,5.85,0.449,0.039,1.62,1.01,50,71.0,0.18,0.047,None,Pass
SPL-2026-5274,B-250226-2,Wafer Vanilla,2025-02-26,1.04,18.71,6.59,0.6,0.129,1.22,0.0,43747.0,5000,0.078,0.043,Microbiological,Fail
SPL-2026-6849,B-250226-8,Marie Biscuit,2025-02-26,2.85,20.78,8.45,0.705,0.043,1.34,1.61,25800.0,,0.316,0.028,Microbiological,Fail
SPL-2026-7454,B-250226-3,Marie Biscuit,2025-02-26,4.66,17.73,10.85,0.403,0.021,0.65,1.1,779.0,1388.0,0.334,0.0,None,Pass
SPL-2026-1788,B-250227-3,Cracker Filled,2025-02-27,3.43,24.75,7.05,0.794,0.057,,0.69,91602.0,21409.0,0.216,0.051,Microbiological,Fail
SPL-2026-4928,B-250227-7,Wafer Vanilla,2025-02-27,3.13,14.69,3.96,0.564,0.047,,0.76,29645.0,3994.0,0.0,0.18,None,Pass
SPL-2026-0194,B-250228-6,Marie Biscuit,2025-02-28,2.19,20.3,7.13,0.592,0.0,1.15,0.76,,10,0.01,,None,Pass
SPL-2026-4049,B-250228-2,Cookies Choco Chip,2025-02-28,5.94,14.68,4.06,0.695,0.101,2.02,1.27,50,10,0.272,0.026,Physicochemical,Fail
SPL-2026-5203,B-250228-2,Sandwich Biscuit,2025-02-28,4.19,17.21,5.88,0.576,0.06,0.17,0.71,8691.0,7555.0,0.0,0.0,None,Pass
SPL-2026-7661,B-250228-6,Butter Biscuit,2025-02-28,2.65,16.38,5.05,0.403,0.023,0.43,0.74,50,5202.0,0.218,,None,Pass
SPL-2026-8000,B-250228-6,Butter Biscuit,2025-02-28,3.33,20.82,6.34,0.557,0.0,0.89,2.04,6892.0,10,0.275,0.044,None,Pass
SPL-2026-8209,B-250228-2,Cracker Filled,2025-02-28,6.01,17.01,5.07,0.628,,1.0,1.21,50,3268.0,0.0,0.051,Physicochemical,Fail
SPL-2026-3678,B-250301-6,Cracker Plain,2025-03-01,5.77,21.7,5.04,0.828,,1.24,0.54,7329.0,5057.0,0.269,0.18,Physicochemical,Fail
SPL-2026-5571,B-250301-6,Cracker Plain,2025-03-01,3.52,17.2,6.88,0.67,0.077,0.92,1.22,9069.0,3118.0,,0.023,None,Pass
SPL-2026-5652,B-250301-8,Cracker Filled,2025-03-01,4.95,17.46,4.39,0.443,,1.32,1.71,32842.0,7903.0,0.762,0.266,Heavy_Metal,Fail
SPL-2026-6573,B-250301-7,Marie Biscuit,2025-03-01,2.44,27.81,,0.551,0.054,0.1,0.0,6114.0,1184.0,0.213,0.024,None,Pass
SPL-2026-2449,B-250302-8,Cracker Filled,2025-03-02,2.85,19.67,5.04,0.651,0.006,1.15,1.29,30571.0,8968.0,0.534,0.045,None,Pass
SPL-2026-9719,B-250302-8,Butter Biscuit,2025-03-02,3.79,15.68,4.32,0.604,0.128,2.0,1.67,1905.0,3933.0,0.189,0.161,None,Pass
SPL-2026-2610,B-250303-3,Cookies Choco Chip,2025-03-03,2.66,26.03,6.24,,0.025,1.54,1.23,26922.0,6959.0,0.307,0.081,None,Pass
SPL-2026-4637,B-250303-3,Cracker Plain,2025-03-03,4.5,23.5,6.0,0.719,0.138,0.4,1.32,50,10,0.223,0.114,Physicochemical,Fail
SPL-2026-5126,B-250303-4,Cracker Plain,2025-03-03,4.6,25.08,4.39,0.87,0.133,0.05,1.77,50,6123.0,0.435,0.051,Physicochemical,Fail
SPL-2026-0732,B-250304-4,Cracker Filled,2025-03-04,0.85,23.08,6.01,0.453,0.026,1.45,1.99,2251.0,117.0,0.285,0.094,None,Pass
SPL-2026-1255,B-250304-8,Cookies Choco Chip,2025-03-04,4.13,22.9,5.19,0.564,0.084,0.66,1.9,13586.0,10040.0,0.741,0.247,Heavy_Metal,Fail
SPL-2026-6971,B-250304-8,Cookies Choco Chip,2025-03-04,4.5,19.85,3.5,0.713,0.194,0.2,1.79,50,8593.0,0.065,0.0,Physicochemical,Fail
SPL-2026-7298,B-250304-5,Cookies Choco Chip,2025-03-04,3.35,16.71,7.46,0.566,0.044,0.52,2.29,19192.0,10,0.0,0.063,None,Pass
SPL-2026-3872,B-250305-2,Cracker Filled,2025-03-05,3.09,26.41,5.04,0.412,0.0,1.7,0.93,50,6439.0,0.264,0.0,None,Pass
SPL-2026-4411,B-250305-1,Wafer Vanilla,2025-03-05,1.43,19.4,7.91,0.546,,1.15,1.03,11004.0,5658.0,,0.0,None,Pass
SPL-2026-4902,B-250305-3,Marie Biscuit,2025-03-05,4.0,17.19,2.67,0.494,0.0,2.9,2.01,5144.0,3289.0,0.13,0.0,Stability,Fail
SPL-2026-0816,B-250306-7,Cracker Plain,2025-03-06,5.45,21.69,4.57,0.67,0.08,1.08,1.44,50,10,0.0,0.064,Physicochemical,Fail
SPL-2026-0889,B-250306-3,Cracker Plain,2025-03-06,4.48,22.77,7.25,0.403,0.015,2.12,0.97,50,10,0.172,0.025,None,Pass
SPL-2026-1205,B-250307-8,Sandwich Biscuit,2025-03-07,6.47,17.99,7.34,0.618,0.028,2.47,2.27,50,10,,0.173,Stability,Fail
SPL-2026-1853,B-250307-8,Wafer Vanilla,2025-03-07,5.04,14.15,7.24,0.607,0.093,2.4,2.1,3430.0,7725.0,0.189,,Stability,Fail
SPL-2026-3114,B-250307-3,Cookies Choco Chip,2025-03-07,3.72,24.26,3.95,0.514,0.052,1.36,0.73,3803.0,10,0.043,0.078,None,Pass
SPL-2026-4535,B-250307-6,Butter Biscuit,2025-03-07,,19.63,8.63,,0.062,2.05,1.52,3772.0,10,0.103,0.049,None,Pass
SPL-2026-5189,B-250307-7,Cookies Choco Chip,2025-03-07,2.37,20.35,8.4,0.689,0.051,1.36,1.16,,6581.0,0.374,0.323,Heavy_Metal,Fail
SPL-2026-6274,B-250307-7,Sandwich Biscuit,2025-03-07,4.48,17.49,5.89,0.708,0.021,0.56,0.65,34865.0,5000,0.251,0.071,Microbiological,Fail
SPL-2026-8510,B-250307-2,Sandwich Biscuit,2025-03-07,4.3,12.73,5.27,0.423,0.0,0.75,1.12,8309.0,8220.0,0.013,0.142,None,Pass
SPL-2026-5337,B-250308-8,Cookies Choco Chip,2025-03-08,2.82,14.85,7.62,0.607,0.026,1.46,1.0,3911.0,6827.0,0.32,0.05,None,Pass
SPL-2026-5989,B-250308-7,Butter Biscuit,2025-03-08,3.54,12.67,7.52,0.482,0.012,0.53,0.63,12909.0,955.0,0.199,0.072,None,Pass
SPL-2026-7311,B-250308-6,Butter Biscuit,2025-03-08,2.3,14.82,7.1,0.503,0.0,1.18,0.81,6155.0,10,0.018,0.03,None,Pass
SPL-2026-7332,B-250308-2,Butter Biscuit,2025-03-08,4.0,18.54,8.62,0.506,0.075,1.8,1.8,50,219.0,0.369,0.096,Stability,Fail
SPL-2026-9805,B-250308-7,Sandwich Biscuit,2025-03-08,4.01,20.17,5.0,,0.0,1.63,0.79,24983.0,10,0.087,0.0,None,Pass
SPL-2026-8551,B-250309-5,Butter Biscuit,2025-03-09,2.49,25.32,5.69,0.444,0.0,1.11,1.32,2939.0,7625.0,0.108,0.013,None,Pass
SPL-2026-9020,B-250309-8,Wafer Vanilla,2025-03-09,4.47,18.41,6.53,0.633,0.078,1.43,1.56,5441.0,3898.0,0.03,0.0,None,Pass
SPL-2026-4120,B-250310-4,Marie Biscuit,2025-03-10,4.5,17.25,3.1,0.381,0.068,1.57,0.98,13840.0,4673.0,0.197,0.057,None,Pass
SPL-2026-8999,B-250310-3,Wafer Vanilla,2025-03-10,5.23,24.25,7.53,0.462,0.0,0.72,1.77,8382.0,10,0.019,0.021,None,Pass
SPL-2026-9069,B-250310-4,Cracker Filled,2025-03-10,4.03,17.47,,0.673,0.048,0.58,,50,4566.0,0.17,0.02,None,Pass
SPL-2026-1498,B-250311-8,Cracker Plain,2025-03-11,4.13,23.59,6.17,0.459,0.0,0.99,0.63,2411.0,10,0.564,0.191,Heavy_Metal,Fail
SPL-2026-5864,B-250311-3,Marie Biscuit,2025-03-11,1.41,15.43,6.09,0.568,0.0,,0.88,13939.0,5226.0,0.315,0.0,None,Pass
SPL-2026-8729,B-250311-1,Cracker Filled,2025-03-11,1.69,10.15,8.06,0.567,0.082,0.94,0.82,14266.0,2998.0,0.122,0.0,None,Pass
SPL-2026-9012,B-250311-1,Cracker Plain,2025-03-11,3.68,23.61,7.82,0.477,0.048,1.15,1.05,17565.0,2081.0,0.072,0.0,None,Pass
SPL-2026-9046,B-250311-8,Cracker Plain,2025-03-11,7.5,15.37,2.44,0.719,0.217,1.41,1.22,50,10,0.205,0.0,Physicochemical,Fail
SPL-2026-4202,B-250312-7,Butter Biscuit,2025-03-12,3.95,15.67,2.92,0.638,0.115,1.18,0.96,,29885.0,0.205,0.123,Microbiological,Fail
SPL-2026-8497,B-250312-7,Wafer Vanilla,2025-03-12,3.78,16.61,6.68,0.604,,0.61,2.3,7543.0,,0.039,0.158,None,Pass
SPL-2026-1987,B-250313-4,Wafer Vanilla,2025-03-13,6.41,12.24,4.99,0.78,0.107,1.44,2.19,20529.0,1279.0,0.265,0.0,Physicochemical,Fail
SPL-2026-6647,B-250313-4,Cracker Plain,2025-03-13,3.29,18.53,5.14,0.626,0.008,1.28,1.49,50,2122.0,0.114,0.124,None,Pass
SPL-2026-0118,B-250314-1,Cracker Plain,2025-03-14,3.79,17.82,6.68,0.731,0.0,1.26,1.58,70189.0,16039.0,0.0,0.018,Microbiological,Fail
SPL-2026-5742,B-250314-4,Marie Biscuit,2025-03-14,2.55,23.68,8.22,0.424,,1.45,1.42,50,3061.0,0.173,0.0,None,Pass
SPL-2026-7914,B-250314-6,Wafer Vanilla,2025-03-14,7.31,25.28,5.31,0.723,0.08,0.56,0.88,18015.0,6074.0,0.0,0.015,Physicochemical,Fail
SPL-2026-8341,B-250314-4,Wafer Vanilla,2025-03-14,6.03,21.94,4.15,0.676,,2.67,0.89,22209.0,11055.0,0.306,,Physicochemical,Fail
SPL-2026-9916,B-250314-2,Butter Biscuit,2025-03-14,4.19,21.32,8.34,0.584,0.0,1.3,1.34,14025.0,617.0,0.045,0.192,None,Pass
SPL-2026-2072,B-250315-3,Wafer Vanilla,2025-03-15,3.13,24.62,7.69,0.518,0.047,1.12,1.23,18559.0,5755.0,0.295,0.214,None,Pass
SPL-2026-4802,B-250315-4,Sandwich Biscuit,2025-03-15,2.22,,6.48,0.404,0.066,0.0,1.44,,2378.0,0.051,0.295,None,Pass
SPL-2026-8816,B-250315-2,Sandwich Biscuit,2025-03-15,6.58,25.15,5.98,0.565,0.036,0.78,1.07,1159.0,,0.28,0.116,None,Pass
SPL-2026-2855,B-250316-3,Cracker Filled,2025-03-16,,20.44,6.67,0.48,,1.77,1.22,,10,0.041,0.163,None,Pass
SPL-2026-3454,B-250316-2,Wafer Vanilla,2025-03-16,2.61,17.6,6.4,0.732,0.008,0.6,1.56,53658.0,28964.0,0.069,0.127,Microbiological,Fail
SPL-2026-5248,B-250316-4,Cookies Choco Chip,2025-03-16,3.7,22.76,6.91,0.501,0.129,0.93,1.4,16573.0,10,0.102,0.033,None,Pass
SPL-2026-5312,B-250316-7,Butter Biscuit,2025-03-16,4.25,19.79,6.7,0.481,0.084,1.52,0.98,20741.0,8934.0,0.312,0.047,None,Pass
SPL-2026-6877,B-250316-7,Marie Biscuit,2025-03-16,4.81,19.06,6.33,0.671,0.025,,1.45,50,3636.0,0.121,,None,Pass
SPL-2026-7500,B-250316-7,Cracker Plain,2025-03-16,5.3,20.81,3.43,0.79,0.155,,,21289.0,602.0,0.024,0.103,Physicochemical,Fail
SPL-2026-7559,B-250316-4,Marie Biscuit,2025-03-16,5.98,19.56,3.93,,0.042,2.0,2.09,9112.0,10112.0,0.242,0.0,Stability,Fail
SPL-2026-0742,B-250317-6,Marie Biscuit,2025-03-17,2.6,18.75,4.9,0.69,0.0,,1.08,42355.0,8239.0,0.161,0.014,Microbiological,Fail
SPL-2026-4914,B-250317-4,Marie Biscuit,2025-03-17,6.56,11.2,8.64,0.54,0.057,1.64,1.09,6192.0,5068.0,0.12,0.09,None,Pass
SPL-2026-7268,B-250317-2,Cracker Filled,2025-03-17,4.68,22.99,5.02,0.633,0.0,1.51,1.6,50,5154.0,0.086,0.062,None,Pass
SPL-2026-3981,B-250318-3,Cracker Filled,2025-03-18,4.16,,9.21,0.564,0.076,1.74,1.78,50,1242.0,0.09,,None,Pass
SPL-2026-6086,B-250318-3,Cracker Filled,2025-03-18,5.75,25.74,6.0,0.6,0.09,1.17,0.0,50,1167.0,0.409,0.063,Physicochemical,Fail
SPL-2026-6462,B-250318-1,Cracker Filled,2025-03-18,4.31,18.76,7.8,0.543,0.01,2.58,2.97,12888.0,5848.0,0.273,0.059,Stability,Fail
SPL-2026-6915,B-250318-5,Cracker Plain,2025-03-18,6.26,22.78,4.78,0.706,0.121,1.87,0.37,50,3516.0,0.07,0.121,Physicochemical,Fail
SPL-2026-9551,B-250318-7,Butter Biscuit,2025-03-18,5.7,17.52,2.88,0.745,,0.31,1.42,50,1344.0,0.1,0.0,Physicochemical,Fail
SPL-2026-6109,B-250319-5,Cracker Filled,2025-03-19,4.77,21.73,5.74,0.673,0.0,,0.27,3982.0,2100.0,0.306,0.003,None,Pass
SPL-2026-6658,B-250319-8,Butter Biscuit,2025-03-19,4.53,19.58,4.75,0.663,0.03,0.93,1.8,5147.0,5152.0,0.172,0.184,None,Pass
SPL-2026-6850,B-250319-5,Cracker Filled,2025-03-19,6.61,23.03,2.89,,0.08,0.0,0.65,20703.0,1092.0,0.123,0.0,Physicochemical,Fail
SPL-2026-9623,B-250319-1,Wafer Vanilla,2025-03-19,,15.11,2.63,0.596,0.0,1.02,0.0,50,1936.0,0.067,0.211,None,Pass
SPL-2026-5550,B-250320-7,Marie Biscuit,2025-03-20,4.92,22.91,3.59,0.677,0.08,1.95,0.57,27954.0,2044.0,0.154,0.127,Physicochemical,Fail
SPL-2026-3592,B-250321-1,Wafer Vanilla,2025-03-21,6.61,23.99,6.32,0.545,0.088,2.45,2.96,17132.0,3954.0,0.026,0.012,Stability,Fail
SPL-2026-3945,B-250321-3,Cracker Plain,2025-03-21,3.34,12.15,4.95,0.588,0.029,0.7,1.47,2605.0,6789.0,0.212,0.066,None,Pass
SPL-2026-4455,B-250321-2,Cookies Choco Chip,2025-03-21,2.63,17.27,5.03,0.635,0.021,1.14,1.47,41686.0,20979.0,0.253,0.117,Microbiological,Fail
SPL-2026-5106,B-250321-5,Wafer Vanilla,2025-03-21,2.92,15.53,7.24,0.426,0.007,0.87,1.19,25813.0,7433.0,0.563,,Heavy_Metal,Fail
SPL-2026-7136,B-250321-1,Cracker Plain,2025-03-21,2.8,20.83,9.11,0.582,0.036,0.73,2.58,21761.0,10,0.082,0.149,None,Pass
SPL-2026-1167,B-250322-3,Butter Biscuit,2025-03-22,,20.21,5.82,0.584,0.01,1.27,0.92,22792.0,10132.0,0.271,0.083,None,Pass
SPL-2026-1275,B-250322-7,Wafer Vanilla,2025-03-22,5.86,19.96,6.49,0.452,0.102,2.66,2.78,15500.0,417.0,0.081,0.0,Stability,Fail
SPL-2026-5974,B-250322-8,Sandwich Biscuit,2025-03-22,5.63,20.23,1.5,0.723,0.08,2.17,0.0,17637.0,6696.0,0.0,0.195,Physicochemical,Fail
SPL-2026-6977,B-250322-7,Cookies Choco Chip,2025-03-22,4.32,23.75,,,0.0,0.75,0.33,22377.0,4967.0,0.605,,Heavy_Metal,Fail
SPL-2026-7795,B-250322-5,Butter Biscuit,2025-03-22,2.4,11.27,7.82,0.724,0.0,1.44,0.81,75252.0,5000,0.0,0.072,Microbiological,Fail
SPL-2026-8758,B-250322-6,Cracker Plain,2025-03-22,4.82,18.15,1.97,0.727,0.08,0.42,0.45,50,10,0.135,0.176,Physicochemical,Fail
SPL-2026-8831,B-250322-8,Sandwich Biscuit,2025-03-22,0.98,17.13,4.29,0.573,0.054,0.57,0.99,11637.0,8938.0,0.239,0.108,None,Pass
