Moisture_Content_%,Fat_Content_%,Protein_Content_%,Water_Activity_Aw,Acid_Insoluble_Ash_%,Acid_Value_mgKOHg,Peroxide_Value,Total_Plate_Count_CFUg,Yeast_Mold_Count_CFUg,Lead_Pb_mgkg,Cadmium_Cd_mgkg,Historical_Status,Product_Butter Biscuit,Product_Cookies Choco Chip,Product_Cracker Filled,Product_Cracker Plain,Product_Marie Biscuit,Product_Sandwich Biscuit,Product_Wafer Vanilla
4.42,18.02,6.76,0.647,0.017,0.05,0.8,601,22612,0.145,0.046,1,False,True,False,False,False,False,False
2.45,18.27,6.66,0.477,0.06,1.48,0.87,2056,171,0.058,0.04,0,False,False,False,False,True,False,False
3.92,14.47,5.57,0.619,0.142,1.2,1.65,1903,767,0.465,0.037,1,False,False,False,True,False,False,False
3.384051697381905,20.44,5.05,0.487,0.044,0.7,1.01,476,7610,0.04,0.138,0,False,False,False,False,True,False,False
4.8,19.35,6.12,0.68,0.042772138385755304,1.22,1.28,7111,10022,0.313,0.015,1,False,False,False,False,False,False,True
4.1,23.83,5.52,0.617,0.097,0.75,0.38,20971,1188,0.06101643910031434,0.012,0,False,False,False,False,True,False,False
4.39,18.12,6.797541775159579,0.646,0.036,0.38,0.58,66481,891,0.047,0.007,0,False,False,False,False,False,False,True
4.86,13.14,6.41,0.685,0.12,1.07,1.04,1113,4440,0.108,0.02,1,False,False,False,False,True,False,False
4.657070008513684,19.04,5.51,0.653,0.001,1.32,1.8,1282,751,0.011,0.074,0,True,False,False,False,False,False,False
3.4238228212408854,16.93,5.6,0.593,0.065,1.01,0.51,1726,145,0.001,0.027,0,False,False,False,False,True,False,False
3.39,16.775683748939755,10.09,0.5708078188886346,0.034,0.35,0.27,842,141,0.076,0.046,0,False,False,False,False,True,False,False
2.62,16.52,5.56,0.466,0.058,1.05,0.64,20158,145,0.235,0.113,0,True,False,False,False,False,False,False
4.2,17.236704374643278,6.54,0.659,0.049,1.2,0.94,3921,684,0.386,0.059,0,True,False,False,False,False,False,False
3.83,19.47,7.12,0.577,0.042,0.32,0.79,3394,1321,0.037,0.158,0,False,True,False,False,False,False,False
3.63,12.42,7.76,0.611,0.003,0.97,0.49,8758,912,0.054,0.072,0,False,False,False,False,False,True,False
4.33,19.72,7.53,0.585,0.005,0.33,0.79,1465,111,0.513,0.006,1,False,False,False,True,False,False,False
3.24,17.59,6.5,0.595,0.066,1.24,1.36,983,399,0.059,0.032,0,False,False,False,True,False,False,False
4.39,20.58,9.35,0.649,0.015,1.4,1.4,7662,566,0.065,0.042,0,True,False,False,False,False,False,False
6.17,17.09,5.32,0.6242626737403283,0.019,0.86,0.82,21368,10457,0.257,0.085,1,False,True,False,False,False,False,False
3.57,21.58,9.2,0.559,0.001,0.95,1.42,1642,1115,0.019,0.041,0,True,False,False,False,False,False,False
3.51,17.49,6.21,0.56,0.033,1.46,1.65,334,77,0.288,0.052,0,False,True,False,False,False,False,False
4.32,16.29,5.63,0.648,0.122,0.86,1.21,4373,391,0.177,0.116,1,False,False,False,False,False,False,True
3.48,19.4,7.49,0.534,0.046,1.4,0.87,1274,565,0.059,0.131,0,False,True,False,False,False,False,False
4.7,17.2,9.36,0.705,0.079,1.26,1.06,14178,568,0.055,0.037,0,False,False,False,True,False,False,False
3.91,14.77,5.17,0.57,0.021,0.23,0.71,707,869,0.323,0.038,0,False,False,True,False,False,False,False
3.56,23.59,6.07,0.5637145197263543,0.04,0.7460629484826162,0.5,1632,1272,0.239,0.093,0,False,False,True,False,False,False,False
3.67,18.99,7.02,0.636,0.051,0.5552818828558929,0.06,5523,1147,0.12837071847155862,0.078,0,False,False,True,False,False,False,False
4.74,12.49,7.762992012931946,0.685,0.011,0.84,0.76,9701,8866,0.128,0.041,0,False,False,False,False,True,False,False
4.54,15.37,7.82,0.667,0.021,0.36,0.67,3225,1709,0.012,0.009,0,True,False,False,False,False,False,False
2.52,19.12,5.79,0.501,0.059,0.42,0.47,3682,319,0.475,0.027,0,False,False,False,False,False,True,False
3.84,17.46,3.54,0.586,0.07486042284080285,1.57,1.14,9511,2792,0.034,0.058,1,False,False,False,False,True,False,False
3.69,18.99,5.33,0.579,0.054,0.7931199791109088,0.66,14458,307,0.192,0.055,0,True,False,False,False,False,False,False
1.6,21.77,5.3,0.418,0.024,0.05,0.7820015887150257,176,474,0.101,0.001,0,False,False,False,True,False,False,False
3.14,17.36,7.582655562545244,0.508,0.004,1.31,1.35,542,3628,0.022,0.002,0,False,False,False,False,False,False,True
2.96,14.45,3.68,0.5281051189521827,0.007,0.97,1.25,690,117,0.213,0.053,1,False,False,False,True,False,False,False
3.75,14.33,4.96,0.588,0.045503080399842265,0.6525319458167376,0.6,4261,267,0.033,0.02,0,False,False,False,False,False,False,True
3.06,18.48,5.5,0.555,0.007,0.79,0.22,4856,1371,0.012,0.012,0,False,False,True,False,False,False,False
2.86,19.6,3.11,0.486,0.04,0.97,0.78,4626,147,0.006,0.025,1,True,False,False,False,False,False,False
3.82,20.02,3.28,0.61,0.027621302226793758,0.73,0.8719117657402532,12876,3377,0.229,0.09,1,False,True,False,False,False,False,False
2.9,18.48,5.24,0.491,0.004,0.91,1.02,4203,486,0.213,0.122,0,False,True,False,False,False,False,False
3.0947312961602242,15.41,3.6,0.612,0.05,1.86,1.41,6746,403,0.031,0.06,1,True,False,False,False,False,False,False
2.72,18.82,8.55,0.445,0.002,0.25,0.4,8411,138,0.265,0.06,0,True,False,False,False,False,False,False
4.17,15.75,6.31,0.647,0.019,1.09,1.37,1121,539,0.136,0.081,0,False,False,False,False,True,False,False
2.22,11.21,7.3033413937304905,0.448,0.0522404741249778,1.28,1.42,87,138,0.01,0.09,0,True,False,False,False,False,False,False
4.24,18.94,5.37,0.636,0.149,1.46,1.36,41228,730,0.01,0.126,1,False,False,False,False,False,True,False
4.71,17.42,8.68,0.641,0.098,0.27,0.45,2154,3956,0.055,0.068,0,False,True,False,False,False,False,False
3.93,11.92,7.28,0.584,0.038,0.54,0.47,6920,569,0.19,0.015,0,False,False,False,False,False,False,True
2.25,19.39,5.88,0.43,0.041,0.77,0.8902222389640254,100,155,0.131,0.007,0,False,False,True,False,False,False,False
2.8,16.914293609311336,6.08,0.463,0.075,1.36,0.93,968,621,0.09,0.131,0,False,False,False,False,False,False,True
3.44,17.03,7.38,0.556,0.06020900024973305,1.65,1.19,732,204,0.001,0.034,0,True,False,False,False,False,False,False
3.31,17.1,6.12,0.537,0.018,1.7,1.03,885,170,0.108,0.001,0,False,False,False,False,False,True,False
3.01,13.16,6.8,0.516,0.031,0.52,0.05,377,234,0.902,0.045,1,True,False,False,False,False,False,False
1.84,24.7,6.61,0.45997990869751676,0.076,1.136547582828163,1.41,499,665,0.029,0.254,1,True,False,False,False,False,False,False
2.02,19.034844077715835,9.33,0.401,0.059,1.99,1.53,35,1777,0.339,0.125,0,True,False,False,False,False,False,False
6.41,14.02,3.48,0.801,0.091,1.05,0.9575006675715378,7214,252,0.26,0.03,1,True,False,False,False,False,False,False
3.85,19.5,4.1,0.589,0.036,1.84,1.59,900,4902,0.096,0.005,1,False,False,True,False,False,False,False
3.3,13.26,5.92230882434648,0.588,0.046,0.24,0.05,7505,2477,0.1,0.16,0,False,False,False,False,False,True,False
3.2811251748197683,15.87,5.98,0.5165695135843353,0.121,0.55,0.37,1041,310,0.248,0.06,1,False,True,False,False,False,False,False
5.88,15.62,5.28,0.811,0.066,0.64,0.56,63516,30668,0.044,0.088,1,False,False,False,False,False,False,True
3.12,18.69,3.48,0.5348096866197085,0.063,0.91,1.268268495659089,3040,887,0.344,0.032,1,False,False,False,True,False,False,False
2.98,16.89,3.73,0.566,0.008,0.76,0.8646203712764752,4376,1477,0.0805109421035153,0.058,1,False,False,False,False,True,False,False
3.5,16.5,7.41,0.554,0.077,0.93,0.65,2797,666,0.093,0.111,0,False,False,False,True,False,False,False
5.5,17.19,7.42,0.74,0.187,0.72,1.45,11998,2324,0.258,0.003,1,True,False,False,False,False,False,False
3.14,18.03,4.15,0.547,0.016,1.42,1.28,1566,671,0.059,0.054,1,False,False,False,True,False,False,False
3.32,20.68,4.58,0.545,0.121,1.33,1.28,11345,276,0.189,0.219,1,False,False,False,False,False,True,False
2.8,21.67,5.602610330075524,0.562,0.076,0.05,0.7,9273,1758,0.012,0.007,0,False,False,False,False,False,True,False
4.44,19.23,6.94,0.662,0.041,1.39,1.09,1453,245,0.414,0.021,0,False,False,False,True,False,False,False
2.68,16.22,5.4,0.523,0.022,1.66,1.14,278,312,0.094,0.014,0,True,False,False,False,False,False,False
4.38,17.93,8.59,0.666,0.034,0.62,1.13,32641,467,0.045,0.032,0,False,False,False,False,True,False,False
3.0,17.06,8.54,0.491,0.008,0.64,0.39,14403,1827,0.202,0.034,0,False,False,False,False,False,True,False
3.81,16.93,8.03,0.575,0.013,0.36,0.89,786,800,0.034,0.14,0,True,False,False,False,False,False,False
4.18,16.88,4.6,0.638,0.065,0.9416336384513028,0.75,10922,1720,0.271,0.091,0,False,True,False,False,False,False,False
3.63,19.19,5.06,0.552,0.125,0.05,0.42,259,2468,0.036,0.003,1,True,False,False,False,False,False,False
5.02,22.92,6.94,0.729,0.003,1.49,1.31,27961,1176,0.168,0.073,1,False,False,True,False,False,False,False
1.68,8.81,4.37,0.404,0.02,1.51,0.86,606,466,0.022,0.058,1,False,False,False,False,True,False,False
3.98,22.29,6.043108294922881,0.583,0.055,0.68,0.7,1000,284,0.065,0.013,0,False,False,False,False,False,True,False
3.7211792328442113,16.533485526697838,5.09,0.565,0.149,0.8190870524828227,0.68,3193,670,0.006,0.243,1,False,True,False,False,False,False,False
